network_packet_size,login_attempts,ip_reputation_score,failed_logins,unusual_time_access,session_duration_log,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,encryption_used_None,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,attack_detected
-0.7319758013471459,1.9930170795866766,-0.8634416464491375,-0.47896675246815723,0,1.2134324385829927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.31872144389952184,-1.0210756755781325,1.2548015984456597,-0.47896675246815723,0,1.3305061034440475,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.29612040498596764,-0.016378090523196047,-1.1900838204170252,-0.47896675246815723,0,0.2106439063237126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.1725705126070694,0.4859707020042721,1.269713682704147,-0.47896675246815723,1,0.629096135749723,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.986857935547858,-0.016378090523196047,2.4794262846306965,1.475645838232125,0,0.3635932612043667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.6513408047719997,1.9930170795866766,0.7124275914624694,-1.4562730478182984,0,-0.4051250769305979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.543820934518167,-0.016378090523196047,-1.1632770705688007,-0.47896675246815723,0,0.7831699185592209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.3817950888470604,-1.5234244681056006,0.3978424370037765,1.475645838232125,0,-0.04427270005970278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6740969514319652,-1.5234244681056006,2.075842094711031,0.49833954288198384,0,1.6267824364072672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.196082511787849,-1.0210756755781325,-0.746240896744176,-1.4562730478182984,0,-0.2067591990429438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0725326194089506,-0.016378090523196047,-1.2289736046409754,1.475645838232125,0,-0.3582263017658524,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.6237000785724989,-1.0210756755781325,-0.7622723968720209,-1.4562730478182984,0,0.7098463385404807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5303883099092805,0.9883194945317403,-1.2324438350401774,-0.47896675246815723,0,-1.5806821916917244,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.8555256937260441,-0.016378090523196047,0.23905381703695838,-1.4562730478182984,0,-0.47587723727854714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.27092196855623446,-0.5187268830506643,0.23571801451403704,-1.4562730478182984,0,0.8680345070260874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.1423323888913896,-1.5234244681056006,0.9390350324167527,-1.4562730478182984,0,1.3568882274962568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.07513001692513,0.9883194945317403,-1.4210926671555988,-0.47896675246815723,0,0.25142017175122966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1298107245497287,-1.0210756755781325,-1.0964262546904802,2.452952133582266,0,0.4528375759269005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.986857935547858,-1.0210756755781325,0.5082088255034097,0.49833954288198384,0,-1.5280881874162997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.08185614146002998,1.9930170795866766,-1.447420805930166,2.452952133582266,0,1.3483460496354023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.994039540216371,0.9883194945317403,0.12670544420583238,-0.47896675246815723,0,1.0100681186276061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.7223519069088653,0.9883194945317403,-0.5625548027740881,0.49833954288198384,0,0.6397296305276471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.1279691795543636,0.4859707020042721,-1.297525368242394,-0.47896675246815723,0,-0.029702986832196288,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.9738807910725844,-0.016378090523196047,-1.043059786766972,-1.4562730478182984,0,0.9178638474432922,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.10461228811999551,-1.5234244681056006,-0.1582222213861426,-0.47896675246815723,0,-0.3465198935329425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.6261423683422666,-1.5234244681056006,1.0432297585496888,-1.4562730478182984,1,-0.26885996752387414,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.2133434910282552,0.4859707020042721,-0.9436982598398217,-0.47896675246815723,0,0.3283763890190587,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.4828892069531945,0.4859707020042721,-0.6703557491734379,1.475645838232125,0,0.7274730017231994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.36911831675898815,-0.5187268830506643,-0.7120467204035852,1.475645838232125,0,-0.9267666574597655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5203089353373872,-0.016378090523196047,0.014177105156071082,-0.47896675246815723,0,1.155972416758984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.8584234636294246,0.4859707020042721,0.5194170772731905,0.49833954288198384,0,0.9640165702556729,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.7698510098649514,1.9930170795866766,0.25913369145795745,0.49833954288198384,0,1.0451583517286105,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.21792769818058913,-1.5234244681056006,-1.1281911097988553,0.49833954288198384,0,0.3564760894086113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8579679834958118,-0.016378090523196047,1.0853087941892177,0.49833954288198384,0,-0.11923642929353392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.6110233064844267,-1.5234244681056006,-0.987814733227988,0.49833954288198384,0,-0.7154059466667659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.40943581504656124,-0.5187268830506643,-1.0230963772450958,-1.4562730478182984,1,-2.1609272398724304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5959042446265868,0.4859707020042721,-0.957937384285274,-0.47896675246815723,0,1.408302689753396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.4195151896184545,-0.5187268830506643,-1.1657897554291292,0.49833954288198384,0,1.0441501077109558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5455073717671204,-0.016378090523196047,-1.0624611395326868,-0.47896675246815723,0,-0.5584434489103589,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5481047692832994,2.495365872114145,-0.7362420223538366,0.49833954288198384,0,-0.17941511392612552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.1754682825104499,1.9930170795866766,-1.452032523501176,-1.4562730478182984,0,-0.33819541585729723,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.29612040498596764,1.4906682870592085,0.8460265339770745,2.452952133582266,1,-0.2431852876905012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.21044572112487486,-0.5187268830506643,-0.7125534555986873,-1.4562730478182984,0,-2.5858322251078114,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.4926682091378864,2.495365872114145,-0.3917030090751208,-0.47896675246815723,1,-0.3551810018725447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.11973134997783542,-0.016378090523196047,-0.7887648933687402,-0.47896675246815723,0,0.8951209380403239,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.5186224980884337,-1.0210756755781325,-0.15617026617797478,1.475645838232125,0,-0.709319462913911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.9491378347764639,0.4859707020042721,-1.0164905378688316,-0.47896675246815723,0,0.2994489343931461,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.8404066318682042,0.4859707020042721,1.517904183615002,-0.47896675246815723,0,0.08732288482028673,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.4123335849499417,0.9883194945317403,-1.064687839536032,0.49833954288198384,0,0.7882149849252166,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.3090975494612413,0.4859707020042721,-0.9729830536270101,-0.47896675246815723,1,0.1425227581294168,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.4043961277606146,0.9883194945317403,-1.0827508165393485,-0.47896675246815723,0,0.011922295993200466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5051898734795474,0.4859707020042721,2.1182407644499373,-1.4562730478182984,0,-0.9180293437505623,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.9839601656444776,1.4906682870592085,-0.9479917743272056,-0.47896675246815723,0,0.8203735161027214,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.465327855325587,-0.016378090523196047,-1.1998608724497473,-1.4562730478182984,0,-0.8661740729791483,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.29856269475573527,0.4859707020042721,0.5850583890590612,-0.47896675246815723,0,0.7775686116845502,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.3767554015611138,1.4906682870592085,-0.20298234419709527,-0.47896675246815723,1,1.7833322142735781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.454793000620081,-0.5187268830506643,0.06824056577693599,-1.4562730478182984,0,0.5346653490379902,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.1507253262143293,-0.016378090523196047,-0.21379963796862547,1.475645838232125,0,-0.9212586322737544,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5757454954828002,0.9883194945317403,0.21496659976193713,-1.4562730478182984,1,1.7371790802470728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5707058081968536,-1.5234244681056006,1.16029029778351,0.49833954288198384,0,-0.4286622883584695,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.28100134312812775,0.4859707020042721,-0.47667339682476456,1.475645838232125,0,0.4915864952944145,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-2.1834057396997766,-1.0210756755781325,-1.5917125014440234,1.475645838232125,1,-0.19127356854459335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0470338105920163,0.4859707020042721,1.4051183143805215,0.49833954288198384,0,-0.33113981006690846,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.4401294188958538,-0.016378090523196047,0.3854874249522727,0.49833954288198384,1,0.05620662546291682,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.8831664199255449,1.9930170795866766,-0.07488466453293008,-0.47896675246815723,0,-1.590411378258243,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.016340206742723722,-1.0210756755781325,-1.7979495317272411,1.475645838232125,0,1.3381055705986384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.4271522744205802,-0.016378090523196047,1.4581212081282975,1.475645838232125,0,-0.933053064847171,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.407293897663995,-0.5187268830506643,0.43524742645889175,-0.47896675246815723,0,0.9235148847038177,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.661420179343893,0.9883194945317403,-1.6244471488166556,-1.4562730478182984,1,0.6431628741120711,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.5589399963760067,-0.016378090523196047,-0.6292527375910206,-0.47896675246815723,0,-1.1281178638701883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.30360238204168194,-1.0210756755781325,0.9423012909321169,-0.47896675246815723,0,-0.118981784493964,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.06429478983242244,-1.0210756755781325,-0.7041042403674735,-1.4562730478182984,0,-2.0684693759650723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0012211448848838187,0.9883194945317403,0.18203902253397572,-0.47896675246815723,0,-0.2808691716953445,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-2.1834057396997766,-0.5187268830506643,0.9329176613406932,1.475645838232125,0,0.7127757494608552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.1301110969369301,-0.016378090523196047,-0.03290446560406994,-1.4562730478182984,0,-0.31521015289872384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8630076707817584,-1.0210756755781325,1.5176263866910125,-0.47896675246815723,0,-0.31775388312771163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.52366218537438,-0.016378090523196047,-0.2181685498099314,0.49833954288198384,0,-1.6844545902217598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4321919617065268,-0.016378090523196047,-1.0376349061293628,-0.47896675246815723,0,0.4359817290876297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.8306276296835124,0.9883194945317403,0.1800293575015527,-0.47896675246815723,0,-0.010739172594670266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.1834057396997766,0.4859707020042721,-0.09806616551109117,-0.47896675246815723,0,0.7595347349144879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9563194394449769,-0.5187268830506643,-0.6327624018560578,-0.47896675246815723,1,1.0625028292498335,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.629040138245647,-0.016378090523196047,1.798602893732487,1.475645838232125,0,-2.9410394938634004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9059225665855105,-0.5187268830506643,-0.7763073212076422,0.49833954288198384,0,0.45561146755452847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.3417779629466888,-0.5187268830506643,0.7321337105182707,2.452952133582266,0,-0.9653403525097428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5884222675708725,-1.5234244681056006,0.449761485367704,-1.4562730478182984,0,0.06315698523923982,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2.0096140822078237,-1.5234244681056006,0.3561866878454483,0.49833954288198384,0,-0.5189459872536288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.2733642583260021,-0.5187268830506643,-0.023202886901638447,0.49833954288198384,0,-0.09234670151864188,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.5963597247601995,0.4859707020042721,-0.5602846303006196,-0.47896675246815723,1,0.6405155414253481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4069935252767936,-0.5187268830506643,0.31190030809899444,0.49833954288198384,1,0.4445031239644466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.510229560765494,-1.5234244681056006,0.775231194897657,-1.4562730478182984,0,-0.7201927771412572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.19272926175085595,-0.016378090523196047,1.431033481521558,0.49833954288198384,0,0.058855175464638025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8529282962098651,-0.5187268830506643,-0.10006021910264126,0.49833954288198384,0,-0.20903409202263515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8730870453536517,-1.0210756755781325,0.41810059560294804,0.49833954288198384,1,0.6305844073576857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.759771635293058,-1.0210756755781325,0.9048909930859722,-1.4562730478182984,0,0.6510696564629228,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.1226291198812157,-0.016378090523196047,-0.6261895906998727,0.49833954288198384,0,1.0239726340861324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.4401294188958538,-1.5234244681056006,-0.765330918641541,0.49833954288198384,0,-0.06942144305126277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8908035047276706,-0.016378090523196047,-0.8520136828790291,1.475645838232125,0,-1.3737524067688616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.7021931577650788,-0.5187268830506643,-1.1243102564071146,3.430258428932407,0,0.6461320222303784,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.8378092343520253,0.4859707020042721,-1.139785864609005,-1.4562730478182984,0,0.3048866653939147,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.008858229687009452,1.9930170795866766,0.1826124697697798,-0.47896675246815723,0,-0.7700846299006301,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-2.1834057396997766,-0.5187268830506643,-0.7522149721645678,0.49833954288198384,0,-0.9289307749654727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5203089353373872,-0.5187268830506643,-1.8021079319632716,1.475645838232125,1,1.2228106233592346,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.052073497877963,0.4859707020042721,0.1414469095310841,0.49833954288198384,1,0.5673020448916252,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.5682635184270859,2.495365872114145,-1.1461332168873317,0.49833954288198384,0,0.3711483724120002,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.629040138245647,-1.0210756755781325,1.2233569339563524,0.49833954288198384,0,1.0393892278171926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5229063328535662,-1.5234244681056006,1.0486772605083292,-0.47896675246815723,0,1.5856805508356835,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.2359445299418095,-0.5187268830506643,0.7102304070710962,-1.4562730478182984,0,-0.7997092757852348,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.6038417018159137,1.9930170795866766,-0.9869668252772249,-1.4562730478182984,0,1.0248910907443793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.875984815257032,-0.016378090523196047,-0.03814707688090542,-0.47896675246815723,1,-0.6549584166992548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.401953837990847,-1.0210756755781325,0.39256548258353924,-0.47896675246815723,0,0.4851402576810608,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.6945560729629532,0.9883194945317403,0.12302547075662297,-0.47896675246815723,0,0.33476724420287474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.5963597247601995,-1.0210756755781325,-0.5804940100509349,0.49833954288198384,0,-1.5603786995532567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2733642583260021,0.9883194945317403,-0.9800350708607545,1.475645838232125,0,-2.992471324163677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.258700676601775,-0.016378090523196047,0.9438324935234538,-0.47896675246815723,0,1.0228921002358147,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.8428489216379719,0.9883194945317403,0.10919595414162851,-1.4562730478182984,0,-0.7714593947130048,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.767709092482385,1.9930170795866766,-0.17310575858380545,0.49833954288198384,0,1.227084972348112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.21792769818058913,0.9883194945317403,-0.3004935137821812,0.49833954288198384,0,-0.05182748686193839,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.10461228811999551,0.4859707020042721,-0.3497739589609849,0.49833954288198384,1,-0.2693966226066016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7521345504909325,-0.5187268830506643,-0.6165737976967198,1.475645838232125,0,0.4117899951821774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.745408425956032,-0.5187268830506643,-0.7574869335833876,0.49833954288198384,0,0.7828135240455589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6992953878616984,-1.0210756755781325,-1.1795597332823262,-0.47896675246815723,0,0.6648506011857682,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.9638014165006911,-0.5187268830506643,-1.1085050046638822,-1.4562730478182984,0,-0.1891604950901185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.039096353402689264,3.500063457169081,1.803298952407509,0.49833954288198384,0,-0.13731509084557522,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6589778895741254,0.4859707020042721,-0.8905429964206745,-0.47896675246815723,0,0.5289708353109877,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8075711106363455,-0.5187268830506643,0.2921158901586875,0.49833954288198384,0,0.897834773330068,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-2.052373870265164,0.4859707020042721,0.1651519574668202,0.49833954288198384,0,-1.2282469578382813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1226291198812157,0.9883194945317403,0.8715975845516624,-0.47896675246815723,0,-1.5208154593014476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9184442309271714,-1.5234244681056006,-1.3164403388369137,1.475645838232125,0,-0.7106084889823542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-1.185547657082343,-1.0210756755781325,-0.33473645716798445,2.452952133582266,1,1.0222142359440198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4473110235643667,1.9930170795866766,-0.21414327863464133,0.49833954288198384,0,0.6645724168191437,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.7319758013471459,0.9883194945317403,-0.622547353111229,0.49833954288198384,0,-2.268050264059321,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.11713395246165642,-0.016378090523196047,-1.639272764070518,2.452952133582266,0,-0.2901590282692421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.5685638908142874,-0.016378090523196047,-1.0627459085684547,0.49833954288198384,0,-1.4313868335882185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1600488482654085,-0.5187268830506643,0.818030405408654,-1.4562730478182984,0,0.44270517454027325,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.09453291354810224,-0.5187268830506643,-1.2510241881340651,-0.47896675246815723,0,-0.041038914838338096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0268750614482298,0.9883194945317403,0.180980535966951,-0.47896675246815723,0,1.234617907466324,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.10965197540594215,1.9930170795866766,-0.8126413535418352,-0.47896675246815723,0,-1.3498034338679958,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.28344363289789537,-0.5187268830506643,-0.4578107627578903,-0.47896675246815723,0,-3.2231876725526387,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.7701513822521526,-0.5187268830506643,0.9073295897959472,-0.47896675246815723,1,0.43769553512637366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.6916583030595728,0.4859707020042721,0.7736597352684517,-0.47896675246815723,0,-0.37222792638927166,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-1.2661826536574892,0.4859707020042721,-0.5461959101481267,-0.47896675246815723,0,0.9825894129142223,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6866186157736262,-0.016378090523196047,0.4969961780326589,0.49833954288198384,0,-0.24520028116309148,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.1553095333666632,1.4906682870592085,-1.231093068875863,-1.4562730478182984,0,1.2197739660354334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2608425939843412,-1.0210756755781325,0.8661134375491583,-1.4562730478182984,0,-0.03554355391274617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3969141507049003,-0.016378090523196047,0.2789842552304607,1.475645838232125,0,0.31897320019610476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.8327695470660786,1.4906682870592085,1.1981098432935446,-1.4562730478182984,1,0.8902388436806749,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.2359445299418095,-0.5187268830506643,-1.6278601288963817,0.49833954288198384,0,-0.9121954383566006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2280070727524824,1.9930170795866766,0.21801122409546733,-1.4562730478182984,1,-0.3239531241508119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.008858229687009452,-0.016378090523196047,0.933650798193827,0.49833954288198384,0,-0.11465780414115123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.7799303844368446,0.4859707020042721,-0.31438957517284805,-1.4562730478182984,0,-2.212632694532002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.08445353897620898,0.4859707020042721,-0.08086676835373854,-1.4562730478182984,0,0.4623281450362782,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.7950494462946845,-1.0210756755781325,-0.6079681857763714,0.49833954288198384,0,-0.32021719983222974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
