session_id,network_packet_size,login_attempts,ip_reputation_score,failed_logins,unusual_time_access,session_duration_log,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,encryption_used_None,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,attack_detected
0,-0.014255772950608358,-0.5253599288269108,0.21805750283190026,1.4353839642593929,0,1.1909584873864014,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,-0.02425900022281909,-0.5253599288269108,0.053305744947449746,-1.4690186739982136,1,-0.05778568490331304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.3758700906656101,-0.018405844682549747,-0.9397742352072449,-0.5008844612456781,0,0.40144234205782003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.0295833410799975,-1.0323140129712718,-1.7046438226163532,-0.5008844612456781,1,-0.20491578920764403,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,1.7613170678667962,0.9955023236061724,0.4812357556390359,-1.4690186739982136,0,-0.5512223543913656,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,0.5159152724765603,2.0094104918948945,-0.2306682671328529,-1.4690186739982136,0,0.34528300976538523,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,0.15579909067697406,-1.539268097115633,-1.7166231156144174,0.46724975150685744,0,-0.08691852775602356,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,1.1461185906258364,-1.0323140129712718,1.8134378775447444,-0.5008844612456781,0,0.5845391728420928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.8295187956357829,-1.0323140129712718,-0.8962396073591278,0.46724975150685744,0,0.45965911818167976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1.4312105678838423,-1.0323140129712718,-0.3038282850834311,0.46724975150685744,0,0.11305587302302218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.2658345906712921,0.4885482394618113,-0.6631051835083412,-1.4690186739982136,0,0.8659210510972176,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.6244526365554629,-1.539268097115633,-1.4456098413061778,0.46724975150685744,0,-0.41266108470494434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.2446527274325283,-0.018405844682549747,0.15806689392057782,0.46724975150685744,0,0.6867257793073235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.22932515930313907,-0.018405844682549747,-0.7741906694885866,0.46724975150685744,1,-0.44991239767016195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.3593671138418786,-1.0323140129712718,-0.12049839242652713,0.46724975150685744,1,0.8030979413803645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.4658991361155067,-0.5253599288269108,0.0029726241129220655,-1.4690186739982136,0,-1.716527397037848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,-1.269660795613055,-0.018405844682549747,-0.12867897849056448,1.4353839642593929,0,-0.2626275807687557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-1.4097059774240053,0.9955023236061724,2.613888107853027,-1.4690186739982136,0,-0.23286198307733583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,-0.6544623183720951,-0.5253599288269108,0.8635547596895652,-0.5008844612456781,0,0.3891440151932342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.881033067912252,-1.0323140129712718,-0.8968564858379973,-0.5008844612456781,0,0.7336157115205696,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,0.7659959542818287,-0.5253599288269108,1.3889032784044182,0.46724975150685744,0,0.43911787255282303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1.7613170678667962,2.5163645760392557,-0.9295271644812042,-0.5008844612456781,0,0.779763885939794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,-0.8345204092718882,-0.5253599288269108,-0.4873357012362891,-0.5008844612456781,1,1.0785482066137377,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.1296156138021047,0.4885482394618113,-1.5803553573111926,-0.5008844612456781,0,-2.225211178011866,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,-0.8545268638163097,0.4885482394618113,1.649662068795584,-0.5008844612456781,1,0.6460867935307029,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,0.17080393158529014,-0.5253599288269108,0.0858865184270274,1.4353839642593929,0,-0.4675544974792669,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,-2.119935113750967,0.4885482394618113,-0.23125581743833612,1.4353839642593929,1,0.2679732059229278,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,-1.0145785001716814,2.5163645760392557,-1.607505273777193,0.46724975150685744,0,1.0529544950934084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.010752295229918468,-1.539268097115633,0.3018761913915335,-0.5008844612456781,0,-0.5655592891891205,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0,0.9610588860899378,0.4885482394618113,-1.0318671640001391,0.46724975150685744,0,-0.8808338038654542,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,-0.3093509774808249,-1.0323140129712718,0.15460295430300378,-1.4690186739982136,0,0.35126178233291666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.17930902294208542,-1.539268097115633,0.7302846231731351,0.46724975150685744,0,0.9540701155402761,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,-0.9145462274495741,-0.5253599288269108,0.3546549452175043,-0.5008844612456781,0,-2.3074141421156953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.994894772848333,-1.0323140129712718,0.03345292089759014,-0.5008844612456781,0,1.2488684477980008,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,1.74631222695848,-1.539268097115633,0.39006220176433887,2.4035181770119283,0,-0.370276475150771,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,-0.3443622729335625,0.4885482394618113,-0.7535260688355728,-0.5008844612456781,0,0.9727048922386764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,-1.0595930228966297,0.9955023236061724,-0.2507723928855506,-0.5008844612456781,0,1.5136794224566623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.07577327249928821,-1.0323140129712718,1.3117536505495868,1.4353839642593929,1,0.4287383073190171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1.0911008406286773,-0.5253599288269108,-0.7717081682933243,-1.4690186739982136,1,-0.2609333019353727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.3696930683351622,-0.018405844682549747,-0.1231126473567784,-0.5008844612456781,0,0.9781880066569587,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,1.3111718406173134,-1.0323140129712718,-0.4855985409941461,-1.4690186739982136,0,-0.08671300599840383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,-0.9795672047189439,-0.5253599288269108,-0.7797635372836468,-1.4690186739982136,0,0.08964158928104607,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.17930902294208542,-0.5253599288269108,-0.9515967309559076,0.46724975150685744,0,-0.30928776878130304,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.7444913638219917,2.0094104918948945,-0.5072795431724224,-0.5008844612456781,0,0.27958581625899637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.0907781134076043,-0.5253599288269108,-0.25225453306294593,-0.5008844612456781,0,-3.8482684827520326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,1.3711912042505778,-0.018405844682549747,0.21239900447325125,0.46724975150685744,0,0.11325764669781456,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,-1.269660795613055,-0.018405844682549747,0.9954045611569631,-0.5008844612456781,0,0.1070657365621575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.4947334092377964,4.037226828472339,-0.576910658498224,0.46724975150685744,0,0.7093564684060407,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,2.731630113271237,-0.018405844682549747,0.954496325192092,0.46724975150685744,0,0.09308202338614756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,1.2261444088035223,-0.5253599288269108,-0.04941856771621109,0.46724975150685744,0,-0.1520535686853266,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,-1.0295833410799975,-1.0323140129712718,-1.3913349404353323,-1.4690186739982136,0,0.4531489633039575,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-2.1699512501120206,-0.5253599288269108,0.10229368035575646,0.46724975150685744,0,-0.40912430062477456,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,0.41588299975445303,-1.0323140129712718,-0.5646827673176769,1.4353839642593929,0,1.1933833382425005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.40438163656682685,-0.5253599288269108,-0.7298572236483838,-1.4690186739982136,1,-0.5246223916071759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,0.8210137042789877,-0.5253599288269108,0.44478755482565957,-0.5008844612456781,0,-1.1977527352578792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,-0.21432031839482296,-1.0323140129712718,-0.6877043089086753,0.46724975150685744,0,0.629718337734236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,-0.7494929774580971,-0.5253599288269108,-0.19409535754906193,-1.4690186739982136,0,1.4480789962240301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,1.3261766815256295,-0.5253599288269108,1.424218634012525,0.46724975150685744,0,0.9649580807416989,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,0.8860346815483574,-1.539268097115633,0.6553429284133488,-0.5008844612456781,0,-4.4589402742435835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1.74631222695848,0.4885482394618113,-0.7408082590113709,0.46724975150685744,0,1.6068877172598262,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.35586363612118865,-0.5253599288269108,-0.6615782484160602,0.46724975150685744,1,-0.3076716580719076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.6444590910998844,-0.5253599288269108,-0.14028944849063785,0.46724975150685744,0,0.23563303396082888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,0.31585072703234573,0.4885482394618113,-0.8627763373545528,-0.5008844612456781,0,-0.42544923506060406,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.675966908831932,0.4885482394618113,-1.2222204022457532,0.46724975150685744,1,-1.9172792293708638,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.4694026138361966,-0.018405844682549747,2.837368611507832,-0.5008844612456781,0,-2.728387243422583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.510913658840455,-1.0323140129712718,-0.2700828412417749,0.46724975150685744,0,0.34178646013362274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,0.010752295229918468,-0.5253599288269108,0.11982191484959046,-0.5008844612456781,0,1.6096657360616469,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.020755522502129198,-1.539268097115633,0.9164143791354564,0.46724975150685744,0,0.03504125458821741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,-0.6044461820110415,-0.018405844682549747,-1.593147913140306,-1.4690186739982136,0,0.5691478664987142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,0.13079102249644722,-1.539268097115633,1.7257907364903906,0.46724975150685744,1,-0.38799093099365817,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,2.1764509996635417,-0.018405844682549747,-0.1028406796226736,-0.5008844612456781,0,0.5936727628816045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.11578618158813114,0.9955023236061724,-1.7038948461378274,0.46724975150685744,0,-0.037231507217844635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,1.0360830906315184,-0.018405844682549747,0.9306128399413578,0.46724975150685744,0,0.49094192110727664,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,1.2061379542591006,-0.018405844682549747,-0.905266641740252,0.46724975150685744,0,0.5501845200137693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.0545914092605244,0.9955023236061724,-1.5226571808921538,-0.5008844612456781,0,-1.1865330232476718,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,-0.31435259111693026,-1.0323140129712718,1.7985897033356775,-1.4690186739982136,0,1.0923694808685886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.08577649977149894,0.4885482394618113,-0.9735879437654807,1.4353839642593929,0,0.6062548019525824,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.11928965930882103,1.5024564077505334,0.7220162699064271,-1.4690186739982136,1,0.7139548864962251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.6359539997430891,-1.539268097115633,-0.5842178290930157,1.4353839642593929,0,0.9489322387180561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.8295187956357829,-0.5253599288269108,-1.8000565244435138,0.46724975150685744,0,-1.074087938409414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.6044461820110415,-1.539268097115633,-0.9804671254356047,-0.5008844612456781,0,-0.16711867827962973,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.08927997749218884,-1.539268097115633,0.16554088566396824,1.4353839642593929,1,0.052363588264141114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1.086099226992572,-1.539268097115633,-0.795701936053296,1.4353839642593929,0,-0.046222418409427785,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,0.5709330224737194,-0.5253599288269108,-0.1513165561495881,2.4035181770119283,0,2.179396636891206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.8745333183607311,0.9955023236061724,0.5961929390142982,3.371652389764464,0,0.9826133387624596,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,-1.6847947274098003,-1.0323140129712718,1.2580938244655404,0.46724975150685744,0,-0.536353899460987,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,-0.5044139092889341,-0.018405844682549747,-0.4287563010905673,1.4353839642593929,1,0.3128072280831712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.2858410452157136,-0.5253599288269108,-0.7552975764650361,0.46724975150685744,0,0.17469171550475826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.4947334092377964,-1.539268097115633,-1.2590955909404926,-0.5008844612456781,0,0.002279516284079929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,-0.034262227495029815,-0.018405844682549747,-0.15547544991116752,0.46724975150685744,0,-0.2992208430180244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,-0.3343590456613517,-1.0323140129712718,-1.5295999699394458,-1.4690186739982136,0,1.2563135230547064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,1.881355795133325,0.9955023236061724,0.2593075159234159,0.46724975150685744,0,0.7344928252527945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.9960701815426755,-1.0323140129712718,-0.32956095456338147,1.4353839642593929,0,0.491144218940427,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,-0.8945397729051526,0.9955023236061724,0.0020186200684150354,-0.5008844612456781,0,1.1952113408974234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,-1.869854431945699,0.9955023236061724,1.2706527579810976,-0.5008844612456781,0,-0.08214091120203475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.9710621133621485,-0.5253599288269108,-0.6608635308652185,-0.5008844612456781,0,0.4735945801169439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.9810653406343594,-0.018405844682549747,-1.1232904505201013,2.4035181770119283,1,1.1983632961996176,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,-0.8095123410913614,-1.539268097115633,-0.07979796959160004,0.46724975150685744,0,1.0511157613700404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0.2958442724879243,0.4885482394618113,-0.0603616187119224,0.46724975150685744,1,0.3947785249489295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,0.35586363612118865,1.5024564077505334,1.0468350062919403,-0.5008844612456781,1,-0.757678843867067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,-1.3696930683351622,-0.5253599288269108,1.1685312625720738,0.46724975150685744,1,-1.2934896579662112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0,-2.1699512501120206,-1.0323140129712718,0.6035499879430642,-0.5008844612456781,0,0.513735039342232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,0.6909717497402481,0.9955023236061724,0.7888864218830839,0.46724975150685744,0,0.3504333695305908,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,0.31585072703234573,2.0094104918948945,0.39054585406201675,1.4353839642593929,0,0.6212548943760027,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,0.04076197704655066,-0.018405844682549747,-0.5468697781842954,0.46724975150685744,0,-1.4045139834272455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,-1.5747592274154822,-0.018405844682549747,-0.6350934231330942,0.46724975150685744,0,1.2404747702289576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.8360185451873037,-0.5253599288269108,0.907066832009,0.46724975150685744,0,-0.18985380523702766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.20081361340192236,0.4885482394618113,0.26576204420291405,0.46724975150685744,0,-0.0661364618729773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.6694671592804112,-0.018405844682549747,-0.4113057357811435,0.46724975150685744,0,0.299868343941777,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,0.9610588860899378,0.4885482394618113,-0.7826710922890688,-0.5008844612456781,0,-0.16618411899109883,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,1.1711266588063631,0.4885482394618113,-0.5774988782607977,-1.4690186739982136,0,0.1809171321261031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.4508942952071906,0.9955023236061724,-0.16481795103445168,0.46724975150685744,0,0.5807626446312717,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.7845042729108346,0.9955023236061724,-0.025659302691316197,0.46724975150685744,0,0.1122822843884913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.2058152270380277,-1.0323140129712718,-0.2849601972767865,-0.5008844612456781,0,-1.7798577540723948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.3193542047530356,-1.0323140129712718,-1.3619251221163358,0.46724975150685744,0,1.1242890156538832,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0,1.8013299769556392,-0.5253599288269108,-1.1115782615342449,0.46724975150685744,0,1.506687347100966,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,-0.7444913638219917,-0.5253599288269108,0.17587933549750567,-0.5008844612456781,1,-0.2889471632510292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,0.5459249542931925,-0.5253599288269108,2.2973174547167203,-1.4690186739982136,0,1.0707478890790771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0.34085879521287255,-1.539268097115633,-0.14690010948365434,1.4353839642593929,0,0.7458566215492629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0.5659314088376141,-0.018405844682549747,-1.0874858841943493,1.4353839642593929,0,-0.33838913410941746,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,0.8310169315511984,1.5024564077505334,1.4859209639869917,1.4353839642593929,0,-0.022811833717510457,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,1.156121817898047,0.4885482394618113,-0.2480663843109523,1.4353839642593929,0,0.11807452973806046,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,-0.4994122956528288,0.9955023236061724,-0.6632414443857761,-0.5008844612456781,0,-0.6674375439140219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,-1.1846333637992639,2.5163645760392557,-0.7799116785790167,-0.5008844612456781,0,1.6691099358979482,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,1.2111395678952062,-1.0323140129712718,-0.198808379209353,0.46724975150685744,1,-0.698847854107705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-2.1699512501120206,-0.5253599288269108,-1.3069790489496576,0.46724975150685744,0,0.9407404101947907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,-1.5397479319627447,0.9955023236061724,-0.41765309793043004,-0.5008844612456781,1,0.23285588334975738,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,-0.05426868203945128,-0.5253599288269108,-0.8041615883867265,-1.4690186739982136,0,1.0511483221617437,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,-1.1396188410743155,-0.5253599288269108,0.1860666758761023,-1.4690186739982136,1,0.10269201141659776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,2.181452613299647,-0.018405844682549747,-0.021719521707097046,-0.5008844612456781,0,1.1306450840485167,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0,-0.37937356838630004,-0.5253599288269108,-1.3271112900667996,0.46724975150685744,0,-0.22786039096929003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,-0.29934775020861415,-0.018405844682549747,-0.6523307829698093,-0.5008844612456781,0,-0.07161874837977471,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6659636815597213,-1.539268097115633,-1.2116471884320077,0.46724975150685744,0,-0.4256805404458636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,-1.1946365910714745,1.5024564077505334,0.6388954817920723,0.46724975150685744,0,0.4188135417423555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,2.4215300678327045,-1.539268097115633,0.7825744230452705,1.4353839642593929,0,1.083256285883706,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,-0.6994768410970433,-0.018405844682549747,0.30831118041555017,-0.5008844612456781,0,-0.1803014016543996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,0.9060411360927788,0.4885482394618113,1.666682577763407,-0.5008844612456781,0,0.06809680293907684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,0.3358571815767672,0.9955023236061724,-0.011004902639336891,-1.4690186739982136,0,-0.6582167245719573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,1.511236386061528,-0.018405844682549747,-0.8776902478653991,0.46724975150685744,0,-0.9710082954878698,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,-0.5094155229250396,0.9955023236061724,-0.32021786635316385,0.46724975150685744,0,-2.987599706626979,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0,1.2461508633479437,-1.0323140129712718,-1.4203008392595762,0.46724975150685744,1,0.44867336073290814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.250829749762976,2.0094104918948945,-0.9952202804278327,0.46724975150685744,0,0.7978393338924741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,-0.7644978183664132,-0.5253599288269108,0.2830220468830252,-0.5008844612456781,1,0.7559268290006136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0,0.5559281815654032,-0.5253599288269108,-0.14308343661620143,1.4353839642593929,0,0.36962018364866994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.42088461339055844,-0.018405844682549747,-0.9978344673543319,-1.4690186739982136,0,0.03183044544579656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.33085556794066184,0.9955023236061724,-0.35956930052264574,0.46724975150685744,0,-0.2837145038314994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
